id,title,disease_general,disease,pubmed,source_database,access_link,open_status,ethnicity,sex,tissue,sequencing_platform,experiment_design,sample_type,summary,citation_count,publication_date,submission_date,last_update_date,contact_name,contact_email,contact_institute,data_tier,tissue_location,supplementary_information,cell_count,organism,doi,development_stage
ALLEN_data_product_517555448,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/517555448,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 517341269, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/517555448"", ""id"": 517555448, ""path"": ""/external/mousecelltypes/prod12/Single_Cell_Analysis_Run_517341269/ar_517341269.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536297352,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536297352,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 536103639, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536297352"", ""id"": 536297352, ""path"": ""/external/mousecelltypes/prod29/Single_Cell_Analysis_Run_536103639/ar_536103639.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536310688,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536310688,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 536158810, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536310688"", ""id"": 536310688, ""path"": ""/external/mousecelltypes/prod29/Single_Cell_Analysis_Run_536158810/ar_536158810.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536281435,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536281435,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 536103368, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536281435"", ""id"": 536281435, ""path"": ""/external/mousecelltypes/prod29/Single_Cell_Analysis_Run_536103368/ar_536103368.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_524302597,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/524302597,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 523919719, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/524302597"", ""id"": 524302597, ""path"": ""/external/mousecelltypes/prod19/Single_Cell_Analysis_Run_523919719/ar_523919719.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531297270,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531297270,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531047358, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531297270"", ""id"": 531297270, ""path"": ""/external/mousecelltypes/prod28/Single_Cell_Analysis_Run_531047358/ar_531047358.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536233194,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536233194,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530115027, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536233194"", ""id"": 536233194, ""path"": ""/external/mousecelltypes/prod25/Single_Cell_Analysis_Run_530115027/ar_530115027.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_497318037,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497318037,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497122982, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497318037"", ""id"": 497318037, ""path"": ""/external/mousecelltypes/prod4/Single_Cell_Analysis_Run_497122982/ar_497122982.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_542276373,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/542276373,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 542213396, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/542276373"", ""id"": 542276373, ""path"": ""/external/mousecelltypes/prod34/Single_Cell_Analysis_Run_542213396/ar_542213396.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_519903289,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/519903289,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 519765208, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/519903289"", ""id"": 519903289, ""path"": ""/external/mousecelltypes/prod14/Single_Cell_Analysis_Run_519765208/ar_519765208.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531192410,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531192410,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531021957, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531192410"", ""id"": 531192410, ""path"": ""/external/mousecelltypes/prod27/Single_Cell_Analysis_Run_531021957/ar_531021957.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_542300249,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/542300249,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 542213344, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/542300249"", ""id"": 542300249, ""path"": ""/external/mousecelltypes/prod34/Single_Cell_Analysis_Run_542213344/ar_542213344.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_517544186,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/517544186,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 517340793, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/517544186"", ""id"": 517544186, ""path"": ""/external/mousecelltypes/prod12/Single_Cell_Analysis_Run_517340793/ar_517340793.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_517465218,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/517465218,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 517335505, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/517465218"", ""id"": 517465218, ""path"": ""/external/mousecelltypes/prod12/Single_Cell_Analysis_Run_517335505/ar_517335505.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_522196765,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/522196765,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 521820931, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/522196765"", ""id"": 522196765, ""path"": ""/external/mousecelltypes/prod15/Single_Cell_Analysis_Run_521820931/ar_521820931.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_540621440,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/540621440,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 539595261, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/540621440"", ""id"": 540621440, ""path"": ""/external/mousecelltypes/prod33/Single_Cell_Analysis_Run_539595261/ar_539595261.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536257408,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536257408,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 536102015, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536257408"", ""id"": 536257408, ""path"": ""/external/mousecelltypes/prod29/Single_Cell_Analysis_Run_536102015/ar_536102015.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531067287,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531067287,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530880714, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531067287"", ""id"": 531067287, ""path"": ""/external/mousecelltypes/prod27/Single_Cell_Analysis_Run_530880714/ar_530880714.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531133552,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531133552,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531021494, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531133552"", ""id"": 531133552, ""path"": ""/external/mousecelltypes/prod27/Single_Cell_Analysis_Run_531021494/ar_531021494.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_516475361,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/516475361,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 516262338, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/516475361"", ""id"": 516475361, ""path"": ""/external/mousecelltypes/prod11/Single_Cell_Analysis_Run_516262338/ar_516262338.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_502882585,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/502882585,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 502831941, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/502882585"", ""id"": 502882585, ""path"": ""/external/mousecelltypes/prod7/Single_Cell_Analysis_Run_502831941/ar_502831941.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_497615841,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497615841,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497124110, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497615841"", ""id"": 497615841, ""path"": ""/external/mousecelltypes/prod6/Single_Cell_Analysis_Run_497124110/ar_497124110.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531079369,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531079369,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531020686, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531079369"", ""id"": 531079369, ""path"": ""/external/mousecelltypes/prod27/Single_Cell_Analysis_Run_531020686/ar_531020686.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531077787,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531077787,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531020606, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531077787"", ""id"": 531077787, ""path"": ""/external/mousecelltypes/prod27/Single_Cell_Analysis_Run_531020606/ar_531020606.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_522287007,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/522287007,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 521821213, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/522287007"", ""id"": 522287007, ""path"": ""/external/mousecelltypes/prod15/Single_Cell_Analysis_Run_521821213/ar_521821213.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_497408668,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497408668,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497123698, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497408668"", ""id"": 497408668, ""path"": ""/external/mousecelltypes/prod5/Single_Cell_Analysis_Run_497123698/ar_497123698.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
